processo_numero;processo_ocorrencia
8011058716;Não há Ocorrência para essa Solicitação
8011058321;Não há Ocorrência para essa Solicitação
8011056814;Alagamentos
8011056814;Transbordamentos de Canais
8011054514;Desabamento Parcial de Obras de Contencao/Drenagem
8011054514;Desabamento Parcial Imoveis
8011052214;Desabamento Parcial de Obras de Contencao/Drenagem
8011052214;Desabamento Parcial Imoveis
8011050014;Deslizamentos de Barreiras
8011050014;Alagamentos
8011048821;Imoveis com Danos/Risco
8011048514;Arvores em Risco
8011048514;Deslizamentos de Barreiras
8011048514;Imoveis com Danos/Risco
8011048116;Não há Ocorrência para essa Solicitação
8011046214;Deslizamentos de Barreiras
8011045415;Arvores em Risco
8011044221;Não há Ocorrência para essa Solicitação
8011044019;Não há Ocorrência para essa Solicitação
8011044014;Deslizamentos de Barreiras
8011043115;Não há Ocorrência para essa Solicitação
8011043016;Deslizamentos de Barreiras
8011042819;Não há Ocorrência para essa Solicitação
8011042714;Alagamentos
8011040414;Deslizamentos de Barreiras
8011040414;Alagamentos
8011039918;Não há Ocorrência para essa Solicitação
8011039020;Imoveis com Danos/Risco
8011038616;Não há Ocorrência para essa Solicitação
8011038014;Deslizamentos de Barreiras
8011036714;Deslizamentos de Barreiras
8011036714;Desabamento Parcial Imoveis
8011034414;Deslizamentos de Barreiras
8011032114;Alagamentos
8011032114;Imoveis Alagados
8011030914;Deslizamentos de Barreiras
8011030320;Imoveis com Danos/Risco
8011028414;Deslizamentos de Barreiras
8011026114;Deslizamentos de Barreiras
8011025622;Arvores em Risco
8011025622;Imoveis com Danos/Risco
8011024914;Alagamentos
8011021221;Imoveis com Danos/Risco
8011020422;Imoveis com Danos/Risco
8011019514;Desabamento Parcial Imoveis
8011019020;Não há Ocorrência para essa Solicitação
8011018019;Não há Ocorrência para essa Solicitação
8011018019;Imoveis com Danos/Risco
8011017720;Não há Ocorrência para essa Solicitação
8011017214;Alagamentos
8011015815;Muro com Danos
8011013714;Deslizamentos de Barreiras
8011012716;Deslizamentos de Barreiras
8011012716;Não há Ocorrência para essa Solicitação
8011009014;Imoveis com Danos/Risco
8011009014;Deslizamentos de Barreiras
8011007714;Imoveis com Danos/Risco
8011007714;Deslizamentos de Barreiras
8011006716;Não há Ocorrência para essa Solicitação
8011005414;Deslizamentos de Barreiras
8011004021;Imoveis com Danos/Risco
8011003114;Deslizamentos de Barreiras
8011001914;Deslizamentos de Barreiras
8011001914;Imoveis com Danos/Risco
8011000521;Imoveis com Danos/Risco
8010999918;Não há Ocorrência para essa Solicitação
8010999614;Imoveis com Danos/Risco
8010999614;Deslizamentos de Barreiras
8010995321;Não há Ocorrência para essa Solicitação
8010994414;Incendios
8010994414;Imoveis com Danos/Risco
8010993919;Arvores em Risco
8010992620;Não há Ocorrência para essa Solicitação
8010992421;Não há Ocorrência para essa Solicitação
8010990019;Não há Ocorrência para essa Solicitação
8010987217;Imoveis com Danos/Risco
8010976921;Imoveis com Danos/Risco
8010976921;Não há Ocorrência para essa Solicitação
8010975815;Arvores em Risco
8010975420;Não há Ocorrência para essa Solicitação
8010973316;Não há Ocorrência para essa Solicitação
8010971522;Não há Ocorrência para essa Solicitação
8010969616;Não há Ocorrência para essa Solicitação
8010968314;Invasao de Terreno de Auxilio Moradia
8010965414;Deslizamentos de Barreiras
8010963617;Deslizamentos de Barreiras
8010961914;Deslizamentos de Barreiras
8010955516;Não há Ocorrência para essa Solicitação
8010954015;Deslizamentos de Barreiras
8010954015;Imoveis com Danos/Risco
8010952815;Não há Ocorrência para essa Solicitação
8010952014;Deslizamentos de Barreiras
8010950021;Não há Ocorrência para essa Solicitação
8010948322;Não há Ocorrência para essa Solicitação
8010948214;Deslizamentos de Barreiras
8010947719;Não há Ocorrência para essa Solicitação
8010946014;Imoveis com Danos/Risco
8010946014;Deslizamentos de Barreiras
8010944316;Imoveis com Danos/Risco
8010944021;Arvores em Risco
8010941814;Deslizamentos de Barreiras
8010941814;Imoveis com Danos/Risco
8010940620;Não há Ocorrência para essa Solicitação
8010939817;Imoveis com Danos/Risco
8010938714;Deslizamentos de Barreiras
8010937318;Não há Ocorrência para essa Solicitação
8010936215;Invasao de Terreno de Auxilio Moradia
8010935922;Imoveis com Danos/Risco
8010933619;Invasao de Terreno de Auxilio Moradia
8010933315;Não há Ocorrência para essa Solicitação
8010932022;Imoveis com Danos/Risco
8010932022;Muro com Danos
8010928114;Deslizamentos de Barreiras
8010926715;Não há Ocorrência para essa Solicitação
8010924722;Arvores em Risco
8010922115;Não há Ocorrência para essa Solicitação
8010920915;Deslizamentos de Barreiras
8010917014;Invasao de Terreno de Auxilio Moradia
8010917014;Deslizamentos de Barreiras
8010914122;Não há Ocorrência para essa Solicitação
8010910315;Não há Ocorrência para essa Solicitação
8010908321;Não há Ocorrência para essa Solicitação
8010902015;Não há Ocorrência para essa Solicitação
8010901614;Invasao de Terreno de Auxilio Moradia
8010899816;Não há Ocorrência para essa Solicitação
8010897914;Muro com Danos
8010893314;Deslizamentos de Barreiras
8010892822;Não há Ocorrência para essa Solicitação
8010891014;Deslizamentos de Barreiras
8010888014;Deslizamentos de Barreiras
8010883814;Arvores em Risco
8010881514;Deslizamentos de Barreiras
8010880118;Não há Ocorrência para essa Solicitação
8010877814;Deslizamentos de Barreiras
8010877615;Imoveis com Danos/Risco
8010877217;Não há Ocorrência para essa Solicitação
8010876620;Imoveis com Danos/Risco
8010873015;Deslizamentos de Barreiras
8010872719;Não há Ocorrência para essa Solicitação
8010872614;Imoveis com Danos/Risco
8010871815;Deslizamentos de Barreiras
8010869315;Imoveis com Danos/Risco
8010867518;Não há Ocorrência para essa Solicitação
8010867214;Deslizamentos de Barreiras
8010865218;Arvores em Risco
8010864314;Imoveis com Danos/Risco
8010864314;Desabamento Parcial Imoveis
8010864314;Deslizamentos de Barreiras
8010860814;Imoveis com Danos/Risco
8010859815;Deslizamentos de Barreiras
8010855414;Deslizamentos de Barreiras
8010855414;Imoveis com Danos/Risco
8010854922;Não há Ocorrência para essa Solicitação
8010853114;Imoveis com Danos/Risco
8010851516;Deslizamentos de Barreiras
8010849414;Deslizamentos de Barreiras
8010848018;Não há Ocorrência para essa Solicitação
8010847114;Imoveis com Danos/Risco
8010845914;Deslizamentos de Barreiras
8010844916;Não há Ocorrência para essa Solicitação
8010841422;Não há Ocorrência para essa Solicitação
8010839121;Não há Ocorrência para essa Solicitação
8010838322;Não há Ocorrência para essa Solicitação
8010836022;Não há Ocorrência para essa Solicitação
8010835314;Imoveis com Danos/Risco
8010832522;Não há Ocorrência para essa Solicitação
8010832414;Deslizamentos de Barreiras
8010832215;Deslizamentos de Barreiras
8010832016;Não há Ocorrência para essa Solicitação
8010830222;Não há Ocorrência para essa Solicitação
8010830114;Imoveis com Danos/Risco
8010828714;Imoveis com Danos/Risco
8010828018;Não há Ocorrência para essa Solicitação
8010827915;Muro com Danos
8010825021;Não há Ocorrência para essa Solicitação
8010820614;Imoveis com Danos/Risco
8010819615;Não há Ocorrência para essa Solicitação
8010817514;Tombamento de Arvores
8010817514;Imoveis com Danos/Risco
8010816317;Deslizamentos de Barreiras
8010815214;Imoveis com Danos/Risco
8010815214;Deslizamentos de Barreiras
8010814918;Não há Ocorrência para essa Solicitação
8010814722;Deslizamentos de Barreiras
8010814722;Arvores em Risco
8010814415;Arvores em Risco
8010811316;Não há Ocorrência para essa Solicitação
8010810915;Imoveis com Danos/Risco
8010808415;Imoveis com Danos/Risco
8010807616;Deslizamentos de Barreiras
8010807616;Não há Ocorrência para essa Solicitação
8010804915;Não há Ocorrência para essa Solicitação
8010804321;Muro com Danos
8010803414;Deslizamentos de Barreiras
8010803414;Imoveis com Danos/Risco
8010801816;Transbordamentos de Canais
8010801114;Deslizamentos de Barreiras
8010800622;Não há Ocorrência para essa Solicitação
8010799515;Não há Ocorrência para essa Solicitação
8010796922;Não há Ocorrência para essa Solicitação
8010796615;Imoveis com Danos/Risco
8010793121;Imoveis com Danos/Risco
8010793121;Não há Ocorrência para essa Solicitação
8010791722;Arvores em Risco
8010790221;Invasao de Terreno de Auxilio Moradia
8010790014;Arvores em Risco
8010788116;Invasao de Terreno de Auxilio Moradia
8010784014;Imoveis com Danos/Risco
8010783115;Deslizamentos de Barreiras
8010781321;Não há Ocorrência para essa Solicitação
8010778616;Desabamento Parcial Imoveis
8010778221;Arvores em Risco
8010776117;Arvores em Risco
8010776021;Não há Ocorrência para essa Solicitação
8010773814;Deslizamentos de Barreiras
8010773021;Não há Ocorrência para essa Solicitação
8010772015;Deslizamentos de Barreiras
8010770516;Não há Ocorrência para essa Solicitação
8010768721;Não há Ocorrência para essa Solicitação
8010767416;Não há Ocorrência para essa Solicitação
8010766015;Deslizamentos de Barreiras
8010765821;Não há Ocorrência para essa Solicitação
8010765622;Não há Ocorrência para essa Solicitação
8010765116;Não há Ocorrência para essa Solicitação
8010764715;Não há Ocorrência para essa Solicitação
8010761019;Não há Ocorrência para essa Solicitação
8010756722;Imoveis com Danos/Risco
8010752716;Não há Ocorrência para essa Solicitação
8010752014;Deslizamentos de Barreiras
8010752014;Imoveis com Danos/Risco
8010750919;Não há Ocorrência para essa Solicitação
8010749616;Não há Ocorrência para essa Solicitação
8010747316;Deslizamentos de Barreiras
8010746119;Não há Ocorrência para essa Solicitação
8010743816;Deslizamentos de Barreiras
8010743816;Não há Ocorrência para essa Solicitação
8010741516;Invasao de Terreno de Auxilio Moradia
8010738416;Não há Ocorrência para essa Solicitação
8010736619;Não há Ocorrência para essa Solicitação
8010736116;Não há Ocorrência para essa Solicitação
8010732616;Não há Ocorrência para essa Solicitação
8010730316;Imoveis com Danos/Risco
8010728916;Não há Ocorrência para essa Solicitação
8010728319;Não há Ocorrência para essa Solicitação
8010725314;Deslizamentos de Barreiras
8010724515;Deslizamentos de Barreiras
8010724316;Não há Ocorrência para essa Solicitação
8010722414;Deslizamentos de Barreiras
8010720816;Não há Ocorrência para essa Solicitação
8010719422;Não há Ocorrência para essa Solicitação
8010719314;Deslizamentos de Barreiras
8010718021;Imoveis com Danos/Risco
8010717716;Não há Ocorrência para essa Solicitação
8010716519;Imoveis com Danos/Risco
8010716414;Deslizamentos de Barreiras
8010714816;Não há Ocorrência para essa Solicitação
8010714114;Imoveis com Danos/Risco
8010714114;Deslizamentos de Barreiras
8010713622;Não há Ocorrência para essa Solicitação
8010712516;Não há Ocorrência para essa Solicitação
8010710722;Arvores em Risco
8010710216;Postes em Risco
8010710216;Arvores em Risco
8010709814;Imoveis com Danos/Risco
8010709814;Deslizamentos de Barreiras
8010709220;Não há Ocorrência para essa Solicitação
8010708816;Não há Ocorrência para essa Solicitação
8010707622;Não há Ocorrência para essa Solicitação
8010703022;Não há Ocorrência para essa Solicitação
8010701515;Arvores em Risco
8010699916;Não há Ocorrência para essa Solicitação
8010699214;Deslizamentos de Barreiras
8010699015;Deslizamentos de Barreiras
8010697420;Imoveis com Danos/Risco
8010697019;Não há Ocorrência para essa Solicitação
8010697014;Deslizamentos de Barreiras
8010695819;Imoveis com Danos/Risco
8010695714;Imoveis com Danos/Risco
8010695714;Deslizamentos de Barreiras
8010695316;Não há Ocorrência para essa Solicitação
8010695316;Deslizamentos de Barreiras
8010693721;Não há Ocorrência para essa Solicitação
8010693414;Deslizamentos de Barreiras
8010691421;Não há Ocorrência para essa Solicitação
8010691015;Deslizamentos de Barreiras
8010688716;Não há Ocorrência para essa Solicitação
8010688122;Não há Ocorrência para essa Solicitação
8010688119;Não há Ocorrência para essa Solicitação
8010687414;Deslizamentos de Barreiras
8010686919;Não há Ocorrência para essa Solicitação
8010684619;Imoveis com Danos/Risco
8010682319;Imoveis com Danos/Risco
8010680815;Imoveis com Danos/Risco
8010680616;Não há Ocorrência para essa Solicitação
8010679219;Imoveis com Danos/Risco
8010677914;Deslizamentos de Barreiras
8010677715;Imoveis com Danos/Risco
8010676319;Não há Ocorrência para essa Solicitação
8010675722;Não há Ocorrência para essa Solicitação
8010675216;Não há Ocorrência para essa Solicitação
8010673314;Imoveis com Danos/Risco
8010672819;Não há Ocorrência para essa Solicitação
8010672316;Deslizamentos de Barreiras
8010670718;Não há Ocorrência para essa Solicitação
8010670519;Muro com Danos
8010670016;Não há Ocorrência para essa Solicitação
8010668815;Imoveis com Danos/Risco
8010667016;Deslizamentos de Barreiras
8010665716;Não há Ocorrência para essa Solicitação
8010665716;Deslizamentos de Barreiras
8010665318;Imoveis com Danos/Risco
8010665318;Não há Ocorrência para essa Solicitação
8010665119;Não há Ocorrência para essa Solicitação
8010664522;Muro com Danos
8010663416;Não há Ocorrência para essa Solicitação
8010662114;Deslizamentos de Barreiras
8010662114;Imoveis com Danos/Risco
8010660914;Deslizamentos de Barreiras
8010660914;Imoveis com Danos/Risco
8010660715;Não há Ocorrência para essa Solicitação
8010658920;Muro com Danos
8010658016;Deslizamentos de Barreiras
8010654019;Não há Ocorrência para essa Solicitação
8010651014;Muro com Danos
8010649818;Arvores em Risco
8010649020;Imoveis com Danos/Risco
8010646918;Não há Ocorrência para essa Solicitação
8010645616;Deslizamentos de Barreiras
8010644820;Não há Ocorrência para essa Solicitação
8010644422;Não há Ocorrência para essa Solicitação
8010643714;Muro com Danos
8010641718;Não há Ocorrência para essa Solicitação
8010638618;Invasao de Terreno de Auxilio Moradia
8010635016;Não há Ocorrência para essa Solicitação
8010630015;Não há Ocorrência para essa Solicitação
8010626619;Muro com Danos
8010623415;Não há Ocorrência para essa Solicitação
8010620120;Imoveis com Danos/Risco
8010618518;Não há Ocorrência para essa Solicitação
8010618322;Não há Ocorrência para essa Solicitação
