processo_numero,solicitacao_data,solicitacao_hora,solicitacao_descricao,solicitacao_bairro,solicitacao_localidade,solicitacao_endereco,processo_ocorrencia,is_confirmed,latitude,longitude,location_strategy,ground_type
8038124016,2016-06-23,13:10,"ARVORE DE GRANDE PORTE SITUADA NO TERRENO DA COMPESA, USUARIA RELATA QUE A MESMA ESTÁ APRESENTANDO RACHADURA E TEME DE CAIR SOBRE SEU IMOVEL.",ALTO DO MANDU,ALTO DO MANDU,"RUA TRAMANDAI, N  174",Arvores em Risco,-1,-8.0256659,-34.9282675,google maps api,A2
8031137817,2017-04-13,09:12,deseja vistoria do pé de bambu ameaça queda,ALTO DO MANDU,ALTO DO MANDU,2  Travessa Siriji 65,Arvores em Risco,-1,-8.0238549,-34.9292925,google maps api,A2
8061961017,2017-07-10,10:34,"DESEJA VISTORIA EM MANGUEIRA NA CASA DA VIZINHA  ,A ARVORE ESTA COM  RISCO DE QUEDA",ALTO DO MANDU,ALTO DO MANDU,RUA FERNÃO VELHO 35,Arvores em Risco,-1,-8.0226082,-34.928965,google maps api,A2
8070071417,2017-08-02,13:43,"USUÁRIO SOLICITA VISTORIA PARA ÁRVORE(GP) QUE ENCONTRA/SE NO QUINTAL DE SUA MÃE,ATRÁS DESTE QUINTAL HÁ UMA CASA ONDE EXISTE RISCO DESTA ÁRVORE ATINGI/LA.  FONE ALTERNATIVO: 3091/4459",ALTO DO MANDU,ALTO DO MANDU,RUA CALCOENE 34,Arvores em Risco,-1,-8.0224419,-34.9263809,google maps api,A2
8027237515,2015-08-31,11:37,tetetetet,ALTO DO MANDU,ALTO DO MANDU,tetete,Alagamentos,-1,-8.0224648,-34.9273788,google maps api,A2
8008324315,2015-03-18,07:44,"SOLICITA/SE VISTORIA NO IMOVEL DEVIDO TER FOCOS DE CUPIM E TAMBÉM CORTE DE ARVORE (PÉ DE CAJA) DE GRANDE PORTE QUE PODE CAIR ENCIMA DE SUA RESIDENCIA, A MESMA JÁ DESAPROPRIO O IMOVEL DEVIDO AO RISCO QUE TEME, FAVOR VERIFICAR A SITUAÇÃO.",ALTO DO MANDU,ALTO DO MANDU,RUA QUATRO DE MARÇO Nº 287,Arvores em Risco,-1,-8.0234714,-34.9284265,google maps api,A2
8062961022,2022-06-06,21:01,"USUÁRIO SOLICITA VISTORIA PARA VERIFICAR UM COQUEIRO, QUE SEGUNDO ELA APRESENTA RISCO DE CAIR, É NECESSÁRIO CAPINAÇÃO E COLOCAÇÃO DE LONAS PLASTICAS.",ALTO JOSE BONIFACIO,ALTO JOSE BONIFACIO,RUA  ARACRUZ N 402,Arvores em Risco,-1,-8.017209,-34.9120292,google maps api,A2
8051865522,2022-05-24,09:27,"SOLICITA VISTORIA EM ARVORE MUITO ALTA COM RISCO DE QUEDA ,ESTA PASANDO PARA CIMA DA CASA DA MORADORA E ESTA COMPROMETENDO A ALTA TENSÃO",ALTO JOSE BONIFACIO,CGO. SAO DOMINGOS SAVIO,RUA AMANA 3650,Arvores em Risco,-1,-8.0138633,-34.9118979,google maps api,A2
8018836317,2017-03-08,12:38,USUARIA SOLICITA UMA VISTORIA EM ARVORE EM SUA RESIDENCIA POSSUI RISCO DE QUEDA ONDE A RAIZ ESTA EXPOSTA E SOLICITA URGENCIA,AGUA FRIA,CGO. SAO SEBASTIAO,"RUA FLORESTOPOLIS, 1715",Arvores em Risco,-1,-8.0098859,-34.8955565,google maps api,URBANO
8024089117,2017-03-23,10:43,USUÁRIO INFORMA QUE A EQUIPE SÓ COLOCA LONA SE FIZEREM A PODA DO BAMBUM PEDE URGÊNCIA.,AGUA FRIA,ALTO DO PEREIRINHA,"3TRV SODRELANDINA N, 52",Arvores em Risco,-1,-8.0110207,-34.9069958,google maps api,A2
8014090214,2014-08-27,14:24,"MORADORA INFORMA QUE EXISTE LIGAÇÕES CLANDESTINAS ACIMA DO MURO DE ARRIMO QUE ESTÃO ESTOURADAS. POR ISSO, O MURO ESTÁ TODO RACHADO, E ESTÁ FICANDO ACUMULADA AO REDOR DE SUA CASA, TAMBEM DEIXANDO RACHADURAS E UMIDADE. PEDE VISTORIAS URGENTE.",VASCO DA GAMA,ALTO DO EUCALIPTO,"2ª TRV DOURADINHA, Nº 65",Imoveis Alagados,-1,-8.0108825,-34.9195799,google maps api,A2
8065574316,2016-10-21,14:20,"DENUNCIANTE INFORMA QUE A FAMÍLIA QUE VIVE NESSE TERRENO JÁ RECEBE AUXÍLIO MORADIA, PORÉM NÃO SAIU DO LOCAL E AINDA FEZ UMA OUTRA CASA IRREGULAR. COM RISCO AOS MORADORES. URGENTE.",AGUA FRIA,CGO. DO DEODATO,RUA ARACHÁ  N. 160,Invasao de Terreno de Auxilio Moradia,-1,-8.0123564,-34.9035315,google maps api,A2
8066756816,2016-10-28,15:35,"SOLICITANTE INFORMA QUE O TERRENO FOI DESAPROPRIADO E COM GRANDE RISCO AOS MORADORES ,POIS ATUALMENTE (TERCEIROS CONSTRUINDO EM LOCO).",AGUA FRIA,CGO. SAO JOSE,RUA SÃO JOSÉ N. 169,Invasao de Terreno de Auxilio Moradia,-1,-8.0700453,-34.8787737,google maps api,URBANO
8068262216,2016-11-04,17:03,USUÁRIO SOLICITA VISTORIA EM UM TERRENO INTERDITADO EM QUE ESTA SENDO CONSTRUÍDO UM IMÓVEL IRREGULAR.,AGUA FRIA,CGO. DO DEODATO,RUA ALCOBASSA SN,Invasao de Terreno de Auxilio Moradia,-1,-8.0135882,-34.9005089,google maps api,A2
8055117916,2016-09-02,15:00,USUÁRIO SOLICITA A VISTORIA EM TERRENO DA PREFEITURA QUE ESTÁ SENDO INVADIDO.,AGUA FRIA,ALTO DO PEREIRINHA,"1 TRV ANIBAL BENEVOLO N,35",Invasao de Terreno de Auxilio Moradia,-1,-8.0109272,-34.9040189,google maps api,URBANO
8003331016,2016-01-28,12:40,USUARIA DENUNCIA QUE ALGUMAS PESSOAS INVADIRAM LOCAL DESPROPRIADO PELA SEDEC E ESTAO CONSTRUINDO NO LOCAL,AGUA FRIA,ALTO DO COTO,1 TRAV DA RUA 40,Invasao de Terreno de Auxilio Moradia,-1,-8.0172177,-34.8968986,google maps api,URBANO
8003579116,2016-01-29,15:08,"USUARIO INFORMA QUE OS MORADORES QUE A MESMA NAO SABE IDENTIFICAR, ESTAO INVADINDO. O MESMO QUE VA UMA EQUIPE O MAIS RAPIDO POSSIVEL NO LOCAL. LOCALIDADE CORRETA É ALTO DO PASCOAL.",AGUA FRIA,ALTO DO COTO,2 TRAVESSA QUARENTA SN,Invasao de Terreno de Auxilio Moradia,-1,-8.0172177,-34.8968986,google maps api,URBANO
8003875016,2016-01-30,14:25,USUARIO SOLICITA A VISTORIA EM ARVORE,AGUA FRIA,ALTO DO COTO,"RUA RAMIRO MACEDO N, 11",Arvores em Risco,-1,-8.0204928,-34.8869541,google maps api,URBANO
8004067416,2016-02-01,15:04,"USUÁRIO SOLICITA VISTORIA EM ÁRVORE QUE ESTÁ CORRENDO RISCO DE QUEDA, A MESMA INFORMA QUE CAUSOU DANOS A RESIDÊNCIA.",AGUA FRIA,ALTO DO COTO,RUA ZEFERINO AGRA  N 328,Arvores em Risco,-1,-8.021761399999999,-34.891638,google maps api,URBANO
8028793915,2015-09-16,08:37,"USUARIA INFORMA QUE A ÁRVORE ESTÁ AMEAÇANDO A CAIR SOBRE UM MURO E UMA CASA, A USUÁRIA INFORMA QUE A ÁRVORE É BASTANTE ANTIGA",AGUA FRIA,ALTO DO PEREIRINHA,"RUA BARRA BONITA N, 09",Arvores em Risco,-1,-8.016585,-34.906562,google maps api,A2
8029258015,2015-09-21,14:21,"USUÁRIA SOLICITA UMA DENUNCIA NESSE ENDEREÇO, DEVIDO AS PESSOAS QUE VOLTARAM A MORAR NA CASA QUE FOI DADA COMO RISCO. FORAM RETIRADAS, E ACHAM QUE DEVE SER DEMOLIDA A CASA E QUE RECEBEM AUXILIO MORADIA. PEDE URGÊNCIA NA RESOLÇÃO.",AGUA FRIA,ALTO DO COTO,"RUA DESCIDA DO BOMBERENSE, 264",Invasao de Terreno de Auxilio Moradia,-1,-8.0172177,-34.8968986,google maps api,URBANO
8030971815,2015-10-08,11:49,USUÁRIO SOLICITA VISTORIA EM TERRENO DESAPROPRIADO POR CODECIR QUE ESTÁ SENDO INVADIDO.,AGUA FRIA,CGO. DO DEODATO,TRAV. 15 DE NOVEMBRO  N. 12,Invasao de Terreno de Auxilio Moradia,-1,-8.011906399999999,-34.9040191,google maps api,URBANO
8027235215,2015-08-31,11:36,teaetawetawetaw,AGUA FRIA,ALTO DO COTO,teste,Alagamentos,-1,-8.0172177,-34.8968986,google maps api,URBANO
8018286715,2015-06-28,18:33,"USUÁRIA NÃO SABE INFORMA LOCALIDADE, INFORMA QUE CAIU UMA ÁRVORE DERRUBOU O MURO E PEDE URGÊNCIA NA VISTORIA.",AGUA FRIA,ALTO DO COTO,RUA BOM CONSELHO,Arvores em Risco,-1,-8.0212452,-34.8911368,google maps api,URBANO
8036810919,2019-04-01,10:03,USUARIO INFORMA QUE UMA VIZINHA TEM UMA ARVORE POR DE TRAS DE SUA RESIDENCIA QUE ESTA COM RISCO DE CAIR PEDE URGENCIA DA EQUIPE NO LOCAL,AGUA FRIA,ALTO DO PEREIRINHA,RUA 44 N 60,Arvores em Risco,-1,-8.0172177,-34.8968986,google maps api,URBANO
8013896419,2019-02-06,09:39,A MESMA INFORMA QUE EM SEU QUINTAL FOI INSTALADO UM CANO NO SEU QUINTAL ( A MESMA REAFIRMA QUE PELA PREFEITURA) SEGUNDO A USUARIA OUVE UM ESTOURO DO ESGOTO DOMICILIAR E RETORNO DO CANO FAZENDO COM QUE A CASA ENCHESSE DE DEJETOS. SIC .,AGUA FRIA,ALTO DO COTO,"RUA PROFESSOR ADALBERTO NEVES, N161",Imoveis Alagados,-1,-8.0157752,-34.8973131,google maps api,URBANO
8003357319,2019-01-11,10:45,USUÁRIO INFORMA QUE O GALEGO DA GELADEIRA ESTA CONSTRUINDO UM MURO DE ARIMO NO SEU TERRENO QUE FOI CONDENADO PELA DEFESA CIVIL PARA CONSTRUIR CASAS DE ALUGUEL COM ISSO SOLICITA UMA EQUIPE NO LOCAL O MAS BREVE POSSÍVEL,AGUA FRIA,ALTO DO PEREIRINHA,RUA BELO JARDIM N 285,Invasao de Terreno de Auxilio Moradia,-1,-8.017298499999999,-34.8950042,google maps api,URBANO
8124696518,2018-10-08,17:49,"USUÁRIO INFORMA QUE TERCEIROS ESTÃO INVADINDO UM PEQUENO MORRO INTERDITADO PELA DEFESA CIVIL E ESTÃO REALIZANDO CONSTRUÇÕES. A MESMA INFORMA QUE ESTÃO FAZENDO UMA PEQUENA VILA NO LOCAL. JÁ ACONTECERAM VÁRIOS DESLIZAMENTOS NO LOCAL, ALÉM DE VIR A DESMORONAR CASAS. FAVOR VERIFICAR COM URGÊNCIA.",AGUA FRIA,ALTO DO COTO,"RUA BELO JARDIM, SN",Invasao de Terreno de Auxilio Moradia,-1,-8.0172788,-34.8950702,google maps api,URBANO
8060244118,2018-05-08,14:46,"INFORMA QUE CASA QUE JA FOI FEITA RETIRADA FAMILIA DA AREA DE RISCO (AUXILIO MORADIA), OUTRA FAMILIA INVADIO O LOCAL E ESTA MORANDO MESMO COM A CASA EM SITUAÇÃO PRECARIA. FAVOR VERIFICAR.  CASA ESTA SEM NUMERO MAS FICA EM FRENTE AO 383 E AO  355.",AGUA FRIA,CGO. DA PADARIA,"RUA BELO JARDIM, EM FRENTE AO NUMERO 383",Invasao de Terreno de Auxilio Moradia,-1,-8.0172788,-34.8950702,google maps api,URBANO
8023020618,2018-02-20,17:13,USUARIA INFORMA QUE INVADIRÃO O SEU TERRENO QUE FOI CONDENADO PELA CODECIR.,AGUA FRIA,CGO. DO DEODATO,RUA QUINZE DE NOVEMBRO 25 A,Invasao de Terreno de Auxilio Moradia,-1,-8.0116044,-34.903773,google maps api,URBANO
8005036118,2018-01-13,14:09,MORADORA INFORMA QUE CASA ABANDONADO QUE PROPRIETÁRIO RECEBE AUXILIO MORADA ESTA SENDO INVADIDA,AGUA FRIA,CGO. DO DEODATO,RUA BELO JARDIM     N   00,Invasao de Terreno de Auxilio Moradia,-1,-8.018916299999999,-34.8936848,google maps api,URBANO
8005040918,2018-01-13,18:02,"USUÁRIO SOLICITA A VISTORIA EM UM TERRENO INTERDITADO PELA CODECIR, O MESMO INFORMA QUE FOI INVADIDO E QUE A CONSTRUÇÃO DO LOCAL ESTÁ APRESENTANDO BASTANTE RISCO.",AGUA FRIA,CGO. SAO SEBASTIAO,"RUA BELO JARDIM, S N",Invasao de Terreno de Auxilio Moradia,-1,-8.0172788,-34.8950702,google maps api,URBANO
8010638618,2018-01-24,09:39,USUÁRIO INFORMA QUE A DEFESA CIVIL INTERDITOU E DESAPROPRIOU A CASA POR RISCO DE QUEDA O MESMA ESTA NO AUXILIO. E INVADIRAM A MAIS DE 1 MÊS E ESTÃO MORANDO.,AGUA FRIA,CGO. DA PADARIA,RUA BELO JARDIM N 402,Invasao de Terreno de Auxilio Moradia,-1,-8.0164764,-34.8957027,google maps api,URBANO
8097288417,2017-10-23,10:13,DESEJA VISTORIA EM ARVORE COM RISCO DE QUEDA EM CIMA DA CASA (PALMEIRA ),AGUA FRIA,CGO. SAO SEBASTIAO,RUA BELO JARDIM  174,Arvores em Risco,-1,-8.017944,-34.8942815,google maps api,URBANO
8101112917,2017-11-04,17:39,SARGENTO INFORMA QUE EXISTE UM ACIDENTE E ATINGIU UMA CASA. CASA AO LADO DO 864. SOLICITA URGÊNCIA.,AGUA FRIA,CGO. ABUFARI,"RUA LADEIRA PEDRA, SN",Incendios,-1,-8.0163646,-34.9003968,google maps api,A2
8104956317,2017-11-14,14:19,"USUARIO SOLICITA VISTORIA EM TERRENO QUE FOI INVADIDO, INFORMA QUE COMEÇARAM A INVASAO HOJE.",AGUA FRIA,CGO. DO DEODATO,RUA TRV QUINZE DE NOVEMBRO,Invasao de Terreno de Auxilio Moradia,-1,-8.0135882,-34.9005089,google maps api,A2
8068754017,2017-07-29,10:28,USUÁRIO SOLICITA QUE SEJA FEITO UMA ERRADICAÇÃO EM UM PÉ DE MANGA POIS É DE  GRANDE PORTE  E FICA ENCIMA DO MURO DE ARIMO E ESTA COM  MUITOS ESTRALOS E SEUS GALHOS COMEÇARAM A CAIR  FAVOR VERIFICAR  POIS FICA EM UMA ESCADARIA,AGUA FRIA,CGO. DO DEODATO,RUA SANTA EFIGÊNIA N 40,Arvores em Risco,-1,-8.0131707,-34.902324,google maps api,A2
8068752817,2017-07-29,10:27,USUÁRIO SOLICITA QUE SEJA FEITO UMA ERRADICAÇÃO EM UM PÉ DE MANGA POIS É DE  GRANDE PORTE  E FICA ENCIMA DO MURO DE ARIMO E ESTA COM  MUITOS ESTRALOS E SEUS GALHOS COMEÇARAM A CAIR  FAVOR VERIFICAR  POIS FICA EM UMA ESCADARIA,AGUA FRIA,CGO. DO DEODATO,RUA SANTA EFIGÊNIA N 40,Arvores em Risco,-1,-8.0131707,-34.902324,google maps api,A2
8049602417,2017-06-05,15:03,USUARIO INF QUE INVADIRAM UM TERRENO DA CODECIR SOLICITA URGENCIA,AGUA FRIA,ALTO DO COTO,"RUA MERCURIO N, SN",Invasao de Terreno de Auxilio Moradia,-1,-8.0155148,-34.9051589,google maps api,A2
8035466617,2017-04-28,10:55,USUÁRIA SOLICITA A VISTORIA DE UM TERRENO QUE ESTA SENDO INVADIDO E LEVANTARAM UMA PAREDE.,AGUA FRIA,CGO. DO DEODATO,RUA CURITIBA N 44,Invasao de Terreno de Auxilio Moradia,-1,-8.0135882,-34.9005089,google maps api,A2
8013412614,2014-08-17,19:58,INCENDIO EM ESCOLA CAUSADO A PARTIR DE CURTO/CIRCUITO EM VENTILADOR,AFOGADOS,AFOGADOS,"RUA RUBIASSEIA, 147",Incendios,-1,-8.0842923,-34.9126907,google maps api,URBANO
8014288714,2014-08-30,05:05,CONTATO NO LOCAL É O SOLDADO MENESES (BOMBEIRO)SOLDADO TIMEU INFORMA QUE OUVE UM INCÊNDIO NO DEPOSITO DA ELETRO SHOPPING.,AFOGADOS,AFOGADOS,"RUA SÃO MIGUEL, 708",Incendios,-1,-8.0803624,-34.9131205,google maps api,URBANO
8064485122,2022-06-08,13:12,VISTORIA PARA UM PE DE JACA ESTA PRESTE A CAIR,AGUA FRIA,ALTO DO COTO,RUA MERCURIO N.324,Arvores em Risco,-1,-8.0146104,-34.9052763,google maps api,A2
8061175122,2022-06-03,10:39,"usuaria informa que tem uma arvore arriando para a casa abaixo e necessita urgencia, porem o usuário da casa esta viajando. para voces verificarem o que se pode fazer por que e muito urgente.",AGUA FRIA,CGO. SAO JOSE,rua beatriz n 106,Arvores em Risco,-1,-8.015526399999999,-34.8999894,google maps api,A2
8077378621,2021-08-28,08:51,DENUNCIA QUE INVADIRAM TERRENO INTERDITADO PELA DEFESA CIVIL,AGUA FRIA,CGO. SAO SEBASTIAO,RUA DAS BARREIRAS 85,Invasao de Terreno de Auxilio Moradia,-1,-8.0197592,-34.8969002,google maps api,URBANO
8061428921,2021-07-13,13:02,USUÁRIA SOLICITA VISTORIA NA RESIDENCIA POIS INFORMA QUE ARVORE DA VIZINHA ESTA RACHANDO E MURO E TODA RESIDENCIA,AGUA FRIA,CGO. DA PADARIA,RUA JOAQUIM GONCALVES TORREIRO N 146,Arvores em Risco,-1,-8.0196696,-34.8874497,google maps api,URBANO
8054973521,2021-06-21,09:41,"USUÁRIO SOLICITA VISTORIA, POIS ESTÃO INVADINDO O TERRENO DE AUXÍLIO MORADIA",AGUA FRIA,ALTO DO PEREIRINHA,"RUA BELO JARDIM, 315",Invasao de Terreno de Auxilio Moradia,-1,-8.017116999999999,-34.8953504,google maps api,URBANO
8035406121,2021-04-20,15:42,INFORMA QUE VARIAS PESSOAS ESTÃO INVADINDO UM TERRENO QUE FOI CONDENADO PELO SEDEC A TEMPOS ATRÁS.,AGUA FRIA,ALTO DO PEREIRINHA,RUA BELO JARDIM N315,Invasao de Terreno de Auxilio Moradia,-1,-8.0172788,-34.8950702,google maps api,URBANO
8072736320,2020-10-19,11:00,Morador denuncia que estão construindo casa no local que foi interditado pela defesa civil,AGUA FRIA,ALTO DO PEREIRINHA,rua professora Lourdes Dutra,Invasao de Terreno de Auxilio Moradia,-1,-8.0171626,-34.893771,google maps api,URBANO
8053439720,2020-07-22,13:28,usuária solicita poda da árvore,AGUA FRIA,CGO. SAO SEBASTIAO,RUA SAO SEBASTIAO,Arvores em Risco,-1,-8.0147118,-34.896884,google maps api,URBANO
8041394320,2020-05-11,11:56,"USUÁRIA INFORMA QUE TERRENO TEM ABELHAS, SOLICITA VISTORIA NO PÉ DE CASTANHOLA DE MÉDIO PORTE",AGUA FRIA,CGO. SAO SEBASTIAO,RUA ABUSARI,Arvores em Risco,-1,-8.0096855,-34.8948962,google maps api,URBANO
8039220120,2020-04-23,14:12,USUÁRIO INFORMA QUE ESTÃO INVADINDO O TERENO DE SEUS PAIS QUE FOI INTERDITADO PELA CODECIR.,AGUA FRIA,CGO. SAO SEBASTIAO,RUA SÃO LUCAS N 38,Invasao de Terreno de Auxilio Moradia,-1,-8.0173535,-34.8982021,google maps api,A2
8024426820,2020-02-20,09:44,USUARIA INFORMA QUE UM PÉ DE COCO QUE ESTA COM RISCO DE CAIR. PEDE URGÊNCIA DA EQUIPE NO LOCAL.,AGUA FRIA,CGO. DO DEODATO,RUA DA VITORIA N 176,Arvores em Risco,-1,-8.0147616,-34.8983449,google maps api,A2
8004342320,2020-01-13,10:41,SOLICITA REMOÇÃO DE UM COQUEIRO QUE OFERECE RISCO DE QUEDA,AGUA FRIA,CGO. DO DEODATO,"RUA DA VITORA, 176",Arvores em Risco,-1,-8.0147616,-34.8983449,google maps api,A2
8102872319,2019-08-22,10:29,SOLICITA CAPINAÇÃO DE TODA EXTENSÃO DE SUA BARRERIA QUE TEM CERCA 10 METROS DE ALTURA POIS ESTA CHEIA DE PÉ DE MANGA E BAMBUNS E PEDI PARCEIRA PARA CONSTRUIR UM MURO DE ARIMO,AGUA FRIA,CGO. DO DEODATO,RUA MONTE ALEGRE N 17,Arvores em Risco,-1,-8.0123414,-34.9008554,google maps api,URBANO
8108787819,2019-09-06,10:25,"USUÁRIA SOLICITA VISTORIA EM SUA RESIDENCIA POIS O VIZINHO ESTÁ COM UM COQUEIRO MUITO ALTO POR CIMA DE SUA RESIDENCIA, A MESMA DESEJA VISTORIA PELO FATO DE HAVER RISCO DE QUEDA E POSSÍVEL DESASTRE. CHEGANDO AO LOCAL PROCURAR ANA PAULA OU SEVERINO",AGUA FRIA,CGO. DO DEODATO,"R. ARAPINGA, N36A",Arvores em Risco,-1,-8.0135882,-34.9005089,google maps api,A2
8063845618,2018-05-16,12:53,USUÁRIO INFORMA QUE A ÁRVORE ESTÁ TOMBARA E PODE CAIR A QUALQUER MOMENTO EM CIMA DA SUA CASA. PROCURAR SRª MARIA DO CARMO.,ZUMBI,ZUMBI,RUA CINQUENTA,Arvores em Risco,-1,-8.0529718,-34.916796,google maps api,A2
8078157122,2022-07-09,15:20,vistoria usuária informa que perdeu tudo,AFOGADOS,AFOGADOS,vila Tamandaré rua da salina 499,Alagamentos,-1,-8.0968951,-34.924142,google maps api,HP
8012391514,2014-07-31,17:54,"Chamado teste. Por favor, cancelar este chamado!",AFLITOS,AFLITOS,rua abc,Alagamentos,-1,-8.0822274,-34.9107264,google maps api,URBANO
8026912015,2015-08-26,17:37,TESTE,AFLITOS,AFLITOS,RUA MARQUES DE OLINDA,Alagamentos,-1,-8.0397908,-34.896209,google maps api,URBANO
8003598616,2016-01-29,16:33,USUÁRIO INFORMA A QUEDA DE UMA ARVORE E SOLICITA URGENCIA,AFLITOS,AFLITOS,RUA MALAQUIAS,Arvores em Risco,-1,-8.038977,-34.9022183,google maps api,URBANO
8052581022,2022-05-25,02:53,"A SOLICITANTE INFORMA QUE SUA CASA ESTA TOTALMENTE ALAGADA,FAVOR VERIFICAR COM URGENCIA.A MESMA INFORMA QUE LÁ FUNCIONA COMO ABRIGO PARA PESSOAS COM NECESSIDADES ESPECIAIS.",AFOGADOS,AFOGADOS,"RUA DANIEL ANTONIO RODRIGUES, N 224",Imoveis Alagados,-1,-8.082814299999999,-34.9205991,google maps api,URBANO
8071124022,2022-06-22,14:28,SOLICITA CANCELAMENTO DO PROTOCOLO: 8054746722 REFERENTE A VISTORIA,AFOGADOS,AFOGADOS,"rua coronel alfredo duarte, 402",Arvores em Risco,-1,-8.0703383,-34.9112184,google maps api,HP
8074275022,2022-06-30,13:11,SOLICITA VISTORIA EM SUA CASA QUE FOI ATINGIDA PELA ULTIMA ENCHENTE. CASA ENCONTRA/SE COM RACHADURAS PARTE DO TETO DA COZINHA DESPENCOU. PEDEU ALGUNS MOVEIS NO LOCAL.,AFOGADOS,AFOGADOS,RUA SANTA VITORIA 50,Imoveis Alagados,-1,-8.0843337,-34.9123566,google maps api,URBANO
8074423922,2022-06-30,15:38,"vistoria usuário solicita uma vistoria na residência dele, pois ele gostaria de saber se ele é possível ganhar o auxilio calamidade. pois com as fortes chuvas ele saiu do imóvel e quase perdeu tudo.",AFOGADOS,AFOGADOS,Carlos pena filho,Alagamentos,-1,-8.0829535,-34.9172081,google maps api,URBANO
8079697022,2022-07-14,12:10,vistoria  usuária solicita vistoria no local na sua residência pois a mesma perdeu todos os moveis na chuva.,AFOGADOS,AFOGADOS,rua santa vitória 27,Alagamentos,-1,-8.084460199999999,-34.9121095,google maps api,URBANO
8054746722,2022-05-26,18:38,"ususario informa que em sua residencia tem um pe grande de jambo, area nao é de barreirainforma que caiu parte do tronco (partiu no meio) essa parte que caiu, foi pra sua residencia, o mesmo pede que abra solicitacao pois informa que na visao dele em caso de queda da outra parte, pode cair por cima de pessoas passando, carro, entre outrosa parte que caiu pra sua residencia, nao gerou nenhum dano",AFOGADOS,AFOGADOS,"rua coronel alfredo duarte, 402",Arvores em Risco,-1,-8.0703383,-34.9112184,google maps api,HP
8069691220,2020-10-04,13:16,"Usuário informa que houve o incêndio atingindo dois imoveis, podendo se alastrar para outros por volta das 12:10. e pede o comparecimento da defesa civil no local.",AFOGADOS,AFOGADOS,rua Florentico olimpi dos santos 311,Incendios,-1,-8.0708031,-34.9129965,google maps api,HP
8031127021,2021-04-12,00:54,USUÁRIO INFORMA QUE CANAL TRANSBORDOU E INVADIU AS CASAS E SOLICITA VERIFICAÇÃO DA EQUIPE.,AFOGADOS,AFOGADOS,RUA COSME VIANA SN,Alagamentos,-1,-8.071093,-34.9094797,google maps api,URBANO
8062560020,2020-09-02,09:30,"USUÁRIA ALERTA SOBRE ÁRVORE DE VIZINHO QUE APARENTA ESTAR MORRENDO, OFERECENDO RISCO DE QUEDA EM SUA CASA E CASA DO VIZINHO.",AFOGADOS,AFOGADOS,"CARVALHO DE MENDONÇA, 202",Arvores em Risco,-1,-8.0786424,-34.9127083,google maps api,URBANO
8069515619,2019-06-03,19:58,"o usuario informa que esta havendo incendio no imovel da rua,favor verificar com urgencia.o mesmo pede auxilio da defesa civil.contt carla: 86737980",AFOGADOS,AFOGADOS,"RUA   BREJO DA MADRE DE DEUS, N 100",Incendios,-1,-8.0653662,-34.9105333,google maps api,URBANO
8060069916,2016-09-27,09:36,TERRENO FOI CONDENADO PELA PREFEITURA ESTA SENDO INVADIDO.,VARZEA,BARREIRAS,RUA COQUEIRO SECO N 77,Invasao de Terreno de Auxilio Moradia,-1,-8.022986999999999,-34.9635761,google maps api,LVd2
8046001116,2016-07-26,13:38,"USUÁRIO PEDE COM URGÊNCIA NA VISTORIA DO LOCAL POIS ÁRVORE ESTÁ PRESTES A CAIR POR CIMA DA CASA DELE ,O MESMO TEM CRIANÇAS EM CASA E TEM MEDO DE DESABAR E CAIR POR CIMA DE TODOS DE SUA FAMÍLIA",VARZEA,UR 07,RUA PADRE JOSE CUSTODIO 79,Arvores em Risco,-1,-8.0381503,-34.9857122,google maps api,PV1
8028118816,2016-05-20,20:31,USUARIO INFORMA QUE O INFORMA QUE ATE JANEIRO TINHA UM VIGILANTE NO CONDOMINIO QUE ESTAVA DESOCUPADO POR DANOS NA SUA ESTRUTURA. O USUARIO INFORMA QUE DEPOIS QUE O SEGURANÇA SAIU OS MORADORES INVADIRAM. O MESMO PEDE PROVIDENCIAS.,VARZEA,JD. PETROPOLIS,RUA DIOGO DE VASCONCELOS SN,Invasao de Terreno de Auxilio Moradia,-1,-8.0483995,-34.9590902,google maps api,A2
8023364016,2016-05-09,13:23,USUÁRIO SOLICITA UMA VISTORIA EM SUA RESIDENICIA POIS ESTA APRESENTANDO RACHADURA EM VARIAS PARTES DA CASA E AS RUAS ESTÃO ALAGADAS TAMBÉM E SOLICITA URGENCIA,VARZEA,UR 07,"RUA MARIO SA CARNEIRO, 13",Imoveis Alagados,-1,-8.0233499,-34.9543735,google maps api,A2
8009456916,2016-03-07,17:04,USUÁRIA INFORMA QUE PESSOAS ESTÃO INVADINDO UM TERRENO QUE FAZ PARTE DA PREFEITURA E ESTÃO CONSTRUINDO UMA CASA,VARZEA,UR 07,"RUA ARISTARCO PAVÃO N,34",Invasao de Terreno de Auxilio Moradia,-1,-8.030434,-34.9744961,google maps api,LVd2
8003892116,2016-01-30,16:42,"USUARIA INFORMA QUE EXISTE UM ARVORE DE GRANDE  PORTE EM SEU QUINTAL, COM CUPIM E GALHOS MTO ALTOS, INFORMOU QUE NAO POSSUI RECURSOS PARA FAZER MANUTENCAO DA ARVORE E PEDE UMA VISTORIA DA SEDEC PARA AVALIAR A SITUACAO DA ARVORE",VARZEA,JD. PETROPOLIS,RUA MARIO CAMPELO,Arvores em Risco,-1,-8.0546611,-34.9593205,google maps api,AGUA
